palm_id,t,status,at_risk,deg,n_nb_obs,n_nb_sympt,n_nb_dead,prev_global
D3Y1_74,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_75,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_43,12.5,A,1,6,6,1,0,0.07100085543199315
D3L2_44,12.5,A,1,6,6,1,0,0.07100085543199315
D3L2_45,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_43,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_44,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_45,12.5,A,1,5,5,0,0,0.07100085543199315
D4L3_31,12.5,A,1,5,5,0,0,0.07100085543199315
D4L3_32,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_33,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_31,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_32,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_33,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_31,12.5,A,1,6,6,1,1,0.07100085543199315
D3L1_32,12.5,A,1,6,6,1,1,0.07100085543199315
D3L1_33,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_76,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_77,12.5,A,1,6,5,0,0,0.07100085543199315
D3Y1_78,12.5,A,1,3,2,0,0,0.07100085543199315
D4L3_34,12.5,A,1,3,3,0,0,0.07100085543199315
D4L3_35,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_36,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_34,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_35,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_36,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_34,12.5,A,1,6,6,1,1,0.07100085543199315
D3L1_35,12.5,D,0,6,6,0,0,0.07100085543199315
D3L1_36,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_79,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_80,12.5,A,1,6,5,0,0,0.07100085543199315
D3Y1_81,12.5,C,0,5,5,0,0,0.07100085543199315
D4L3_37,12.5,A,1,5,5,0,0,0.07100085543199315
D4L3_38,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_39,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_37,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_38,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_39,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_37,12.5,A,1,6,6,1,1,0.07100085543199315
D3L1_38,12.5,A,1,6,6,1,1,0.07100085543199315
D3L1_39,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_82,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_83,12.5,A,1,6,5,0,0,0.07100085543199315
D3Y1_84,12.5,A,1,3,2,0,0,0.07100085543199315
D4L3_40,12.5,A,1,3,3,0,0,0.07100085543199315
D4L3_41,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_42,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_40,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_41,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_42,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_40,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_41,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_42,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_85,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_86,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_87,12.5,A,1,5,5,0,0,0.07100085543199315
D4L3_43,12.5,A,1,5,5,0,0,0.07100085543199315
D4L3_44,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_45,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_43,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_44,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_45,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_43,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_44,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_45,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_88,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_89,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_90,12.5,A,1,3,3,0,0,0.07100085543199315
D5L2_31,12.5,A,1,3,3,0,0,0.07100085543199315
D5L2_32,12.5,A,1,6,6,1,1,0.07100085543199315
D5L2_33,12.5,A,1,6,6,1,1,0.07100085543199315
D2L1_61,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_62,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_63,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_31,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_32,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_33,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_31,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_32,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_33,12.5,A,1,5,5,0,0,0.07100085543199315
D5L2_34,12.5,A,1,5,5,1,1,0.07100085543199315
D5L2_35,12.5,D,0,6,6,0,0,0.07100085543199315
D5L2_36,12.5,A,1,6,6,1,1,0.07100085543199315
D2L1_64,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_65,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_66,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_34,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_35,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_36,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_34,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_35,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_36,12.5,A,1,3,3,0,0,0.07100085543199315
D5L2_37,12.5,A,1,3,3,0,0,0.07100085543199315
D5L2_38,12.5,A,1,6,6,1,1,0.07100085543199315
D5L2_39,12.5,A,1,6,6,1,1,0.07100085543199315
D2L1_67,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_68,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_69,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_37,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_38,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_39,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_37,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_38,12.5,A,1,6,6,1,1,0.07100085543199315
D5L3_39,12.5,A,1,5,5,1,1,0.07100085543199315
D5L2_40,12.5,A,1,5,5,0,0,0.07100085543199315
D5L2_41,12.5,A,1,6,6,0,0,0.07100085543199315
D5L2_42,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_70,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_71,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_72,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_40,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_41,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_42,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_40,12.5,A,1,6,6,1,1,0.07100085543199315
D5L3_41,12.5,D,0,6,6,0,0,0.07100085543199315
D5L3_42,12.5,A,1,3,3,1,1,0.07100085543199315
D5L2_43,12.5,A,1,2,2,0,0,0.07100085543199315
D5L2_44,12.5,A,1,4,4,0,0,0.07100085543199315
D5L2_45,12.5,A,1,4,4,0,0,0.07100085543199315
D2L1_73,12.5,A,1,4,4,0,0,0.07100085543199315
D2L1_74,12.5,A,1,4,4,0,0,0.07100085543199315
D2L1_75,12.5,A,1,4,4,0,0,0.07100085543199315
D4L1_43,12.5,A,1,4,4,0,0,0.07100085543199315
D4L1_44,12.5,A,1,4,4,0,0,0.07100085543199315
D4L1_45,12.5,A,1,4,4,0,0,0.07100085543199315
D5L3_43,12.5,A,1,4,4,0,0,0.07100085543199315
D5L3_44,12.5,A,1,4,4,1,1,0.07100085543199315
D5L3_45,12.5,A,1,3,3,1,1,0.07100085543199315
D3Y1_91,12.5,A,1,3,3,0,0,0.07100085543199315
D3Y1_92,12.5,A,1,4,4,2,1,0.07100085543199315
D3Y1_93,12.5,S,0,4,4,2,2,0.07100085543199315
D2L1_76,12.5,A,1,4,4,2,1,0.07100085543199315
D2L1_77,12.5,A,1,4,4,0,0,0.07100085543199315
D2L1_78,12.5,A,1,4,4,0,0,0.07100085543199315
D2L1_79,12.5,A,1,4,4,0,0,0.07100085543199315
D2L1_80,12.5,A,1,4,4,1,1,0.07100085543199315
D2L1_81,12.5,A,1,4,3,1,1,0.07100085543199315
D4L1_46,12.5,A,1,4,3,0,0,0.07100085543199315
D4L1_47,12.5,A,1,4,4,0,0,0.07100085543199315
D4L1_48,12.5,A,1,2,2,0,0,0.07100085543199315
D3Y1_94,12.5,A,1,3,3,0,0,0.07100085543199315
D3Y1_95,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_96,12.5,D,0,6,6,2,1,0.07100085543199315
D2L1_82,12.5,D,0,6,6,3,2,0.07100085543199315
D2L1_83,12.5,A,1,6,5,2,2,0.07100085543199315
D2L1_84,12.5,A,1,6,5,0,0,0.07100085543199315
D2L1_85,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_86,12.5,A,1,6,6,1,1,0.07100085543199315
D2L1_87,12.5,D,0,6,5,0,0,0.07100085543199315
D4L1_49,12.5,C,0,6,6,1,1,0.07100085543199315
D4L1_50,12.5,A,1,6,5,0,0,0.07100085543199315
D4L1_51,12.5,A,1,5,5,0,0,0.07100085543199315
D3Y1_97,12.5,A,1,5,5,0,0,0.07100085543199315
D3Y1_98,12.5,A,1,6,6,2,2,0.07100085543199315
D3Y1_99,12.5,A,1,6,6,5,4,0.07100085543199315
D2L1_88,12.5,D,0,6,5,2,1,0.07100085543199315
D2L1_89,12.5,C,0,6,6,2,1,0.07100085543199315
D2L1_90,12.5,A,1,6,5,1,0,0.07100085543199315
D2L1_91,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_92,12.5,A,1,6,6,1,1,0.07100085543199315
D2L1_93,12.5,A,1,6,5,1,1,0.07100085543199315
D4L1_52,12.5,A,1,6,5,0,0,0.07100085543199315
D4L1_53,12.5,A,1,6,5,0,0,0.07100085543199315
D4L1_54,12.5,A,1,3,2,0,0,0.07100085543199315
D3Y1_100,12.5,A,1,3,3,0,0,0.07100085543199315
D3Y1_101,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_102,12.5,D,0,6,6,1,0,0.07100085543199315
D2L1_94,12.5,S,0,6,6,2,2,0.07100085543199315
D2L1_95,12.5,A,1,6,5,3,1,0.07100085543199315
D2L1_96,12.5,S,0,6,5,0,0,0.07100085543199315
D2L1_97,12.5,A,1,6,6,1,0,0.07100085543199315
D2L1_98,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_99,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_55,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_56,12.5,A,1,6,5,0,0,0.07100085543199315
D4L1_57,12.5,C,0,5,5,0,0,0.07100085543199315
D3Y1_103,12.5,A,1,5,5,0,0,0.07100085543199315
D3Y1_104,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_105,12.5,A,1,6,6,2,1,0.07100085543199315
D2L1_100,12.5,A,1,6,6,1,0,0.07100085543199315
D2L1_101,12.5,A,1,6,6,1,0,0.07100085543199315
D2L1_102,12.5,A,1,6,6,1,0,0.07100085543199315
D2L1_103,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_104,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_105,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_58,12.5,A,1,6,6,0,0,0.07100085543199315
D4L1_59,12.5,A,1,6,5,0,0,0.07100085543199315
D4L1_60,12.5,A,1,3,2,0,0,0.07100085543199315
D5L3_46,12.5,A,1,3,3,1,1,0.07100085543199315
D5L3_47,12.5,A,1,6,6,1,1,0.07100085543199315
D5L3_48,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_61,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_62,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_63,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_46,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_47,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_48,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_46,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_47,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_48,12.5,A,1,5,5,0,0,0.07100085543199315
D5L3_49,12.5,D,0,5,5,1,1,0.07100085543199315
D5L3_50,12.5,A,1,6,5,1,1,0.07100085543199315
D5L3_51,12.5,A,1,6,5,0,0,0.07100085543199315
D3L3_64,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_65,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_66,12.5,A,1,6,6,1,0,0.07100085543199315
D2L2_49,12.5,A,1,6,6,1,0,0.07100085543199315
D2L2_50,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_51,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_49,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_50,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_51,12.5,A,1,3,3,0,0,0.07100085543199315
D5L3_52,12.5,D,0,3,3,1,1,0.07100085543199315
D5L3_53,12.5,A,1,6,5,2,2,0.07100085543199315
D5L3_54,12.5,C,0,6,6,0,0,0.07100085543199315
D3L3_67,12.5,A,1,6,5,0,0,0.07100085543199315
D3L3_68,12.5,A,1,6,6,1,1,0.07100085543199315
D3L3_69,12.5,A,1,6,6,2,1,0.07100085543199315
D2L2_52,12.5,S,0,6,6,0,0,0.07100085543199315
D2L2_53,12.5,A,1,6,6,1,0,0.07100085543199315
D2L2_54,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_52,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_53,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_54,12.5,A,1,5,5,0,0,0.07100085543199315
D5L3_55,12.5,A,1,5,5,1,1,0.07100085543199315
D5L3_56,12.5,A,1,6,5,0,0,0.07100085543199315
D5L3_57,12.5,A,1,6,5,0,0,0.07100085543199315
D3L3_70,12.5,A,1,6,6,1,1,0.07100085543199315
D3L3_71,12.5,D,0,6,6,0,0,0.07100085543199315
D3L3_72,12.5,A,1,6,6,2,1,0.07100085543199315
D2L2_55,12.5,A,1,6,6,1,0,0.07100085543199315
D2L2_56,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_57,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_55,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_56,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_57,12.5,A,1,3,3,0,0,0.07100085543199315
D5L3_58,12.5,A,1,3,3,0,0,0.07100085543199315
D5L3_59,12.5,A,1,6,6,0,0,0.07100085543199315
D5L3_60,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_73,12.5,A,1,6,6,1,1,0.07100085543199315
D3L3_74,12.5,A,1,6,6,2,2,0.07100085543199315
D3L3_75,12.5,A,1,6,6,1,1,0.07100085543199315
D2L2_58,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_59,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_60,12.5,A,1,6,6,0,0,0.07100085543199315
D4L3_58,12.5,A,1,6,6,1,1,0.07100085543199315
D4L3_59,12.5,A,1,6,6,1,1,0.07100085543199315
D4L3_60,12.5,A,1,5,5,0,0,0.07100085543199315
D3L1_46,12.5,A,1,5,5,0,0,0.07100085543199315
D3L1_47,12.5,A,1,6,5,0,0,0.07100085543199315
D3L1_48,12.5,A,1,6,5,1,1,0.07100085543199315
D2Y1_46,12.5,D,0,6,6,0,0,0.07100085543199315
D2Y1_47,12.5,A,1,6,6,1,1,0.07100085543199315
D2Y1_48,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_46,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_47,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_48,12.5,A,1,6,6,2,2,0.07100085543199315
D3Y1_106,12.5,D,0,6,6,1,1,0.07100085543199315
D3Y1_107,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_108,12.5,A,1,3,3,0,0,0.07100085543199315
D3L1_49,12.5,A,1,3,3,0,0,0.07100085543199315
D3L1_50,12.5,A,1,6,5,0,0,0.07100085543199315
D3L1_51,12.5,C,0,6,6,0,0,0.07100085543199315
D2Y1_49,12.5,A,1,6,5,1,1,0.07100085543199315
D2Y1_50,12.5,A,1,6,5,1,1,0.07100085543199315
D2Y1_51,12.5,A,1,6,5,0,0,0.07100085543199315
D1Y1_49,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_50,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_51,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_109,12.5,D,0,6,6,1,1,0.07100085543199315
D3Y1_110,12.5,A,1,6,6,2,2,0.07100085543199315
D3Y1_111,12.5,A,1,5,5,0,0,0.07100085543199315
D3L1_52,12.5,A,1,5,5,0,0,0.07100085543199315
D3L1_53,12.5,A,1,6,5,0,0,0.07100085543199315
D3L1_54,12.5,A,1,6,5,0,0,0.07100085543199315
D2Y1_52,12.5,A,1,6,5,0,0,0.07100085543199315
D2Y1_53,12.5,C,0,6,6,0,0,0.07100085543199315
D2Y1_54,12.5,A,1,6,4,0,0,0.07100085543199315
D1Y1_52,12.5,A,1,6,5,0,0,0.07100085543199315
D1Y1_53,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_54,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_112,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_113,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_114,12.5,A,1,3,3,0,0,0.07100085543199315
D3L1_55,12.5,A,1,3,3,0,0,0.07100085543199315
D3L1_56,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_57,12.5,A,1,6,6,0,0,0.07100085543199315
D2Y1_55,12.5,A,1,6,6,0,0,0.07100085543199315
D2Y1_56,12.5,A,1,6,5,0,0,0.07100085543199315
D2Y1_57,12.5,A,1,6,4,0,0,0.07100085543199315
D1Y1_55,12.5,C,0,6,6,0,0,0.07100085543199315
D1Y1_56,12.5,A,1,6,5,0,0,0.07100085543199315
D1Y1_57,12.5,A,1,6,6,0,0,0.07100085543199315
D3Y1_115,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_116,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_117,12.5,A,1,5,5,1,1,0.07100085543199315
D3L1_58,12.5,A,1,5,5,0,0,0.07100085543199315
D3L1_59,12.5,A,1,6,6,0,0,0.07100085543199315
D3L1_60,12.5,A,1,6,6,0,0,0.07100085543199315
D2Y1_58,12.5,A,1,6,6,0,0,0.07100085543199315
D2Y1_59,12.5,A,1,6,6,1,1,0.07100085543199315
D2Y1_60,12.5,A,1,6,5,1,1,0.07100085543199315
D1Y1_58,12.5,A,1,6,5,0,0,0.07100085543199315
D1Y1_59,12.5,A,1,6,6,0,0,0.07100085543199315
D1Y1_60,12.5,A,1,6,6,1,1,0.07100085543199315
D3Y1_118,12.5,D,0,6,6,0,0,0.07100085543199315
D3Y1_119,12.5,A,1,6,6,2,2,0.07100085543199315
D3Y1_120,12.5,D,0,3,3,0,0,0.07100085543199315
D5L2_46,12.5,A,1,3,3,0,0,0.07100085543199315
D5L2_47,12.5,A,1,6,6,0,0,0.07100085543199315
D5L2_48,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_46,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_47,12.5,A,1,6,6,1,1,0.07100085543199315
D3L2_48,12.5,D,0,6,6,0,0,0.07100085543199315
D2L3_46,12.5,A,1,6,6,1,1,0.07100085543199315
D2L3_47,12.5,A,1,6,6,0,0,0.07100085543199315
D2L3_48,12.5,A,1,6,6,0,0,0.07100085543199315
D1L3_46,12.5,A,1,6,6,1,1,0.07100085543199315
D1L3_47,12.5,A,1,6,6,1,1,0.07100085543199315
D1L3_48,12.5,A,1,5,5,1,1,0.07100085543199315
D5L2_49,12.5,A,1,5,4,0,0,0.07100085543199315
D5L2_50,12.5,A,1,6,6,0,0,0.07100085543199315
D5L2_51,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_49,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_50,12.5,A,1,6,6,1,1,0.07100085543199315
D3L2_51,12.5,A,1,6,6,1,1,0.07100085543199315
D2L3_49,12.5,A,1,6,6,0,0,0.07100085543199315
D2L3_50,12.5,A,1,6,6,0,0,0.07100085543199315
D2L3_51,12.5,A,1,6,6,0,0,0.07100085543199315
D1L3_49,12.5,A,1,6,6,0,0,0.07100085543199315
D1L3_50,12.5,A,1,6,6,1,0,0.07100085543199315
D1L3_51,12.5,A,1,3,3,1,0,0.07100085543199315
D5L2_52,12.5,C,0,3,3,0,0,0.07100085543199315
D5L2_53,12.5,A,1,6,5,0,0,0.07100085543199315
D5L2_54,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_52,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_53,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_54,12.5,A,1,6,6,0,0,0.07100085543199315
D2L3_52,12.5,A,1,6,6,0,0,0.07100085543199315
D2L3_53,12.5,A,1,6,5,0,0,0.07100085543199315
D2L3_54,12.5,A,1,6,5,0,0,0.07100085543199315
D1L3_52,12.5,A,1,6,6,0,0,0.07100085543199315
D1L3_53,12.5,A,1,6,6,1,0,0.07100085543199315
D1L3_54,12.5,S,0,5,5,0,0,0.07100085543199315
D5L2_55,12.5,A,1,5,4,0,0,0.07100085543199315
D5L2_56,12.5,A,1,6,6,0,0,0.07100085543199315
D5L2_57,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_55,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_56,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_57,12.5,A,1,6,6,0,0,0.07100085543199315
D2L3_55,12.5,A,1,6,5,0,0,0.07100085543199315
D2L3_56,12.5,C,0,6,6,0,0,0.07100085543199315
D2L3_57,12.5,A,1,6,5,0,0,0.07100085543199315
D1L3_55,12.5,A,1,6,6,0,0,0.07100085543199315
D1L3_56,12.5,A,1,6,6,1,0,0.07100085543199315
D1L3_57,12.5,A,1,3,3,1,0,0.07100085543199315
D5L2_58,12.5,A,1,3,3,0,0,0.07100085543199315
D5L2_59,12.5,A,1,6,6,0,0,0.07100085543199315
D5L2_60,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_58,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_59,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_60,12.5,A,1,6,5,0,0,0.07100085543199315
D2L3_58,12.5,A,1,6,4,0,0,0.07100085543199315
D2L3_59,12.5,A,1,6,4,0,0,0.07100085543199315
D2L3_60,12.5,A,1,6,5,0,0,0.07100085543199315
D1L3_58,12.5,A,1,6,6,0,0,0.07100085543199315
D1L3_59,12.5,A,1,6,6,1,1,0.07100085543199315
D1L3_60,12.5,A,1,5,5,1,1,0.07100085543199315
D3L2_61,12.5,A,1,5,5,0,0,0.07100085543199315
D3L2_62,12.5,A,1,6,6,0,0,0.07100085543199315
D3L2_63,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_106,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_107,12.5,A,1,6,5,0,0,0.07100085543199315
D2L1_108,12.5,C,0,6,5,0,0,0.07100085543199315
D2L1_109,12.5,C,0,6,5,0,0,0.07100085543199315
D2L1_110,12.5,A,1,6,5,0,0,0.07100085543199315
D2L1_111,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_76,12.5,A,1,6,6,2,1,0.07100085543199315
D3L3_77,12.5,D,0,6,6,2,0,0.07100085543199315
D3L3_78,12.5,A,1,3,3,2,1,0.07100085543199315
D3L2_64,12.5,A,1,3,3,1,1,0.07100085543199315
D3L2_65,12.5,A,1,6,6,1,1,0.07100085543199315
D3L2_66,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_112,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_113,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_114,12.5,A,1,6,5,0,0,0.07100085543199315
D2L1_115,12.5,A,1,6,4,0,0,0.07100085543199315
D2L1_116,12.5,A,1,6,5,0,0,0.07100085543199315
D2L1_117,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_79,12.5,A,1,6,6,1,0,0.07100085543199315
D3L3_80,12.5,S,0,6,6,2,1,0.07100085543199315
D3L3_81,12.5,S,0,5,5,2,1,0.07100085543199315
D3L2_67,12.5,D,0,5,5,0,0,0.07100085543199315
D3L2_68,12.5,A,1,6,6,1,1,0.07100085543199315
D3L2_69,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_118,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_119,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_120,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_121,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_122,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_123,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_82,12.5,A,1,6,6,2,1,0.07100085543199315
D3L3_83,12.5,A,1,6,6,4,2,0.07100085543199315
D3L3_84,12.5,A,1,3,3,2,1,0.07100085543199315
D3L2_70,12.5,A,1,3,3,1,1,0.07100085543199315
D3L2_71,12.5,A,1,6,6,1,1,0.07100085543199315
D3L2_72,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_124,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_125,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_126,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_127,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_128,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_129,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_85,12.5,A,1,6,6,1,1,0.07100085543199315
D3L3_86,12.5,D,0,6,6,1,1,0.07100085543199315
D3L3_87,12.5,D,0,5,5,1,1,0.07100085543199315
D3L2_73,12.5,A,1,5,5,1,0,0.07100085543199315
D3L2_74,12.5,A,1,6,6,1,0,0.07100085543199315
D3L2_75,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_130,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_131,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_132,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_133,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_134,12.5,A,1,6,6,0,0,0.07100085543199315
D2L1_135,12.5,A,1,6,6,0,0,0.07100085543199315
D3L3_88,12.5,A,1,6,6,1,1,0.07100085543199315
D3L3_89,12.5,A,1,6,6,2,2,0.07100085543199315
D3L3_90,12.5,A,1,3,3,1,1,0.07100085543199315
D5L3_61,12.5,A,1,3,3,1,0,0.07100085543199315
D5L3_62,12.5,S,0,6,6,0,0,0.07100085543199315
D5L3_63,12.5,A,1,6,6,1,0,0.07100085543199315
D2L2_61,12.5,A,1,6,6,0,0,0.07100085543199315
D2L2_62,12.5,A,1,6,6,0,0,0.07100085543199315
